DateTime,AddedIPs,RemovedIPs
1543163403,256,0
1543245302,0,256
1543282814,256,0
1543335303,0,256
1543336489,256,0
1543415546,256,0
1543419443,0,256
1543435223,256,0
1543455024,256,0
1543511704,0,512
1543512639,256,0
1543582219,256,0
1543595411,0,256
1543677304,0,256
1543706102,0,256
1543769306,256,256
1543780829,256,0
1543840224,256,0
1543851022,0,256
1543862796,1024,0
1543888818,0,256
1543942808,512,0
1544020213,0,256
1544023814,0,256
1544045403,0,256
1544108404,512,0
1544122804,256,0
1544124626,0,256
1544139294,256,0
1544185837,0,768
1544211011,256,0
1544245227,256,0
1544319033,256,0
1544384917,256,0
1544392124,0,256
1544398211,0,512
1544424314,0,256
1544466620,0,512
1544493621,256,0
1544546932,0,256
1544549413,256,0
1544626062,512,512
1544628605,256,0
1544711969,0,256
1544742020,256,0
1544805210,256,0
1544808641,0,512
1544897703,0,256
1544910304,0,256
1544988343,256,0
1545006624,256,0
1545031803,256,0
1545067654,768,0
1545154212,0,512
1545229848,0,256
1545240618,0,256
1545265844,256,0
1545328829,256,0
1545329713,0,256
1545352208,256,0
1545407612,0,512
1545420615,0,256
1545499803,256,0
1545583605,0,256
1545585304,0,256
1545669995,256,0
1545672617,0,512
1545681632,256,0
1545693304,0,256
1545756724,1024,256
1545763593,256,0
1545845406,768,0
1545847220,0,256
1545866103,0,256
1545867005,256,0
1545924614,256,0
1546012807,512,0
1546024503,0,256
1546038022,256,0
1546104609,512,256
1546195653,0,256
1546276503,0,256
1546300196,0,256
1546354863,512,0
1546450219,0,1024
1546457721,0,256
1546471829,0,512
1546528504,0,256
1546538429,256,0
1546615814,256,0
1546616002,0,768
1546622561,0,256
1546644619,0,256
1546647728,256,0
1546681880,0,256
1546696812,256,0
1546731015,256,0
1546740011,256,0
1546781455,256,0
1546793104,0,256
1546862148,256,0
1546875030,256,256
1546958707,0,512
1547049620,256,0
1547070305,256,0
1547115523,256,0
1547128827,0,256
1547141418,256,256
1547217019,0,256
1547301626,256,0
1547328614,0,256
1547380838,0,512
1547391621,256,0
1547456429,256,0
1547463737,256,0
1547465417,256,256
1547479821,0,256
1547604004,512,0
1547637741,256,0
1547651852,256,0
1547652892,0,256
1547674015,0,256
1547724616,0,256
1547742138,512,0
1547752504,0,256
1547767816,256,0
1547860859,0,512
1547906425,0,256
1547907680,256,0
1547996420,0,256
1548011885,256,256
1548033428,256,0
1548067526,0,256
1548115228,0,256
1548153024,0,256
1548199179,512,0
1548203109,256,0
1548207925,0,256
1548242123,0,256
1548250218,256,0
1548256600,0,256
1548350785,0,256
1548379482,0,256
1548426213,256,0
1548617403,512,0
1548675012,256,0
1548702022,256,0
1548771304,0,256
1548773122,256,0
1548774919,0,256
1548802827,0,512
1548847826,256,0
1548851413,256,0
1548854121,0,256
1548855011,256,0
1548871232,0,256
1548876604,256,0
1548977404,256,0
1548981011,256,0
1549009803,256,0
1549020609,256,0
1549029625,0,256
1549034758,256,0
1549067222,256,0
1549117857,512,0
1549153827,256,0
1549156526,0,256
1549229424,256,0
1549242027,0,256
1549243806,256,0
1549278928,0,512
1549373419,0,768
1549400453,0,256
1549451724,0,256
1549455326,0,512
1549459826,2304,0
1549463899,256,0
1549465222,256,0
1549479619,768,0
1549481692,256,0
1549500018,768,0
1549542928,256,0
1549551623,512,0
1549560780,256,0
1549639866,0,256
1549719148,512,0
1549722687,0,256
1549738827,256,0
1549798226,0,256
1549888718,256,0
1549909820,256,0
1549973724,0,256
1549975004,256,0
1550061236,1024,0
1550065021,0,512
1550079493,256,0
1550081719,0,256
1550083522,0,256
1550103324,0,256
1550104654,256,0
1550147426,0,1280
1550157318,0,768
1550165418,0,512
