DateTime,AddedIPs,RemovedIPs
1556833807,80,105
1556835884,100,132
1556836935,110,111
1556837786,23,20
1556838032,58,1
1556839704,438,106
1556840533,96,154
1556841645,17,22
1556842524,94,67
1556842599,256,0
1556843535,27,12
1556844326,73,93
1556844607,55,40
1556845455,27,18
1556846265,83,80
1556847373,14,17
1556847926,77,0
1556848826,47,253
1556849290,18,17
1556849790,76,190
1556851211,16,12
1556851526,73,100
1556853153,182,100
1556854509,100,98
1556855050,18,10
1556856970,21,33
1556857198,127,145
1556857826,70,0
1556858529,55,97
1556858894,8,15
1556859368,63,0
1556860824,19,20
1556861427,58,137
1556862135,124,179
1556862728,12,10
1556862968,65,0
1556864650,13,11
1556864887,117,91
1556866565,27,15
1556868007,165,259
1556868486,18,17
1556869313,82,142
1556870431,20,18
1556871008,124,106
1556872350,18,20
1556872931,90,141
1556873775,43,0
1556874515,25,29
1556876408,85,82
1556876726,108,130
1556878332,30,880
1556878593,194,100
1556880269,162,139
1556882168,426,0
1556882389,153,166
1556884233,130,139
1556885726,184,109
1556886273,45,30
1556887013,103,110
1556888185,28,19
1556888519,105,214
1556890091,22,18
1556890934,128,166
1556892277,22,22
1556892847,676,78
1556893221,756,0
1556894166,17,8
1556894279,106,148
1556896339,89,164
1556896519,50,13
1556898249,23,10
1556898320,73,131
1556899222,124,0
1556900188,138,184
1556900409,0,254
1556901021,65,0
1556902087,23,25
1556903716,165,239
1556904004,19,16
1556904621,99,0
1556905943,28,14
1556906166,97,139
1556906427,0,501
1556907848,8,35
1556908087,557,75
1556908939,102,161
1556909763,30,36
1556909766,100,0
1556911683,274,20
1556911823,97,94
1556912722,146,126
1556913626,28,38
1556914446,213,130
1556914663,0,256
1556915547,8,18
1556916153,182,118
1556917450,34,7
1556917508,112,140
1556919363,34,18
1556919924,108,1
1556920567,108,161
1556921285,11,21
1556923489,159,279
1556925384,592,95
1556926086,78,1
1556927296,27,11
1556927318,105,127
1556929214,116,143
1556929687,92,252
1556931151,8,15
1556932527,229,244
1556933055,14,17
1556933428,61,0
1556934971,10,19
1556935236,100,101
1556936912,89,69
1556938838,157,229
1556939107,85,100
1556940758,17,8
1556941528,90,0
1556942666,91,147
1556943007,98,112
1556944573,30,27
1556945128,57,1
1556946520,120,154
1556947829,168,71
1556948414,12,15
1556948908,72,142
1556950336,15,24
1556950613,81,85
1556951708,128,114
1556952271,27,34
1556952329,29,51
1556952967,70,0
1556954175,28,36
1556955028,74,75
1556956114,148,175
1556957728,74,81
1556958035,22,31
1556958908,94,77
1556959932,14,10
1556960108,77,26
1556961852,15,18
1556962334,62,75
1556962931,106,118
1556963770,14,17
1556964034,47,0
1556965962,82,1069
1556966728,76,79
1556967874,444,0
1556968528,73,102
1556969773,41,16
1556970329,68,694
1556971619,94,61
1556971717,64,91
1556972534,21,0
1556973606,30,16
1556973615,61,91
1556975550,111,183
1556976629,31,0
1556977447,18,22
1556977529,97,158
1556978433,0,768
1556979379,100,184
1556980935,83,185
1556981291,20,8
1556982928,64,152
1556983206,18,21
1556985161,104,13
1556985634,59,142
1556986529,108,115
1556987048,17,16
1556987419,510,0
1556987433,96,125
1556988968,20,17
1556989250,81,146
1556990119,34,1
1556990904,13,15
1556991732,72,204
1556992837,68,15
1556993721,254,499
1556994142,80,66
1556994752,29,13
1556995332,103,131
1556996656,23,23
1556997321,69,77
1556998570,91,28
1556998927,32,114
1557000509,19,18
1557000922,108,114
1557002424,27,22
1557002722,108,101
1557004342,76,19
1557005404,38,94
1557006245,8,11
1557006324,104,143
1557008187,147,113
1557010091,75,134
1557011107,84,98
1557012005,403,0
1557012028,28,2
1557013344,105,132
1557013943,19,17
1557014167,37,0
1557015847,20,15
1557016227,107,67
1557017765,25,19
1557018927,145,213
1557019709,34,15
1557020536,92,122
1557021625,74,24
1557022598,56,89
1557023554,29,8
1557024146,95,131
1557025457,25,16
1557026127,129,51
1557027370,27,12
1557027739,73,170
1557028577,31,1
1557029292,21,16
1557030628,39,76
1557031227,18,19
1557031361,109,154
1557032169,45,0
1557033132,22,11
1557033549,59,105
1557034228,42,0
1557035051,11,15
1557036991,168,226
1557038108,83,95
1557038890,20,13
1557039630,71,35
1557040804,12,24
1557041427,48,97
1557042141,67,120
1557042744,19,18
1557044128,54,68
1557044646,68,21
1557044887,43,0
1557046564,16,21
1557046846,79,157
1557048491,67,130
1557048976,63,127
1557050440,12,957
1557051328,65,39
1557052357,97,129
1557052493,63,126
1557054253,400,0
1557055126,116,140
1557056187,41,17
1557056531,74,170
1557058100,28,10
1557058528,90,94
1557060023,24,11
1557060329,52,91
1557061507,91,246
1557061928,14,14
1557063029,65,0
1557063846,35,11
1557064676,87,372
1557065789,29,10
1557066627,66,99
1557067691,24,9
1557068721,150,271
1557069625,37,15
1557070219,918,1
1557071527,18,11
1557072919,250,1104
1557073448,32,19
1557074539,110,206
1557075384,33,19
1557075624,51,0
1557077289,89,93
1557077422,32,0
1557079219,72,249
1557079251,24,101
1557080510,255,0
1557081154,131,23
1557081734,37,194
1557083049,24,25
1557083723,134,137
1557084985,16,35
1557085524,77,130
1557086915,146,25
1557087361,64,138
1557088086,45,0
1557088827,35,16
1557088928,45,109
1557089768,42,0
1557090758,19,18
1557091826,62,113
1557092650,27,12
1557092726,107,76
1557093655,94,117
1557094588,82,12
1557096495,127,236
1557098415,477,54
1557100330,94,17
1557100828,58,169
1557102271,99,101
1557102629,256,0
1557103363,88,139
1557104167,23,12
1557104431,37,0
1557106090,59,94
1557106230,34,0
1557108041,18,6
1557108904,165,236
1557109955,13,12
1557110537,83,167
1557111854,11,8
1557112540,53,82
1557114039,99,18
1557114329,31,148
1557115934,30,12
1557116133,100,86
1557117852,33,21
1557117930,115,205
1557119792,116,97
1557120629,64,1
1557121690,25,11
1557122433,42,176
1557123330,84,114
1557123630,35,24
1557124372,71,114
1557125559,24,26
1557126032,47,43
1557127449,105,73
1557127829,39,0
1557128537,55,121
1557129365,29,25
1557130530,163,75
1557131303,42,21
1557132136,139,156
1557133216,75,16
1557134687,69,81
1557135157,101,13
1557136567,71,139
1557137324,32,1063
1557138631,57,76
1557139212,49,36
1557139327,106,72
1557141157,557,0
1557141330,94,113
1557143052,163,107
1557144974,131,96
1557146890,146,24
1557148529,134,216
1557148829,44,37
1557150748,174,42
1557151230,86,105
1557152662,111,103
1557153930,75,125
1557154573,154,72
1557155414,90,80
1557156511,28,779
1557157328,116,141
1557158435,35,24
1557159256,206,76
1557160357,76,13
1557160928,54,92
1557162275,33,20
1557162929,128,89
1557163097,507,0
1557163821,51,0
1557164190,35,19
1557164984,59,141
1557166109,36,21
1557166855,93,84
1557168035,37,24
1557168136,90,95
1557168967,60,2
1557169931,288,14
1557170656,41,69
1557171859,29,12
1557171922,144,166
1557173772,165,88
1557173815,494,0
1557174622,37,1
