DateTime,Entries,UniqueIPs
1556339061,2030,2030
1556340997,2045,2045
1556342931,2040,2040
1556344951,2023,2023
1556346761,2024,2024
1556348691,2020,2020
1556350578,1988,1988
1556352498,1989,1989
1556354452,1993,1993
1556356343,1982,1982
1556358272,1949,1949
1556360090,1898,1898
1556361898,1865,1865
1556363785,1818,1818
1556365703,1827,1827
1556367657,1839,1839
1556369562,1859,1859
1556371469,1838,1838
1556373389,1817,1817
1556375320,1802,1802
1556377340,1771,1771
1556379177,1717,1717
1556381118,1689,1689
1556383005,1700,1700
1556384898,1791,1791
1556386857,1851,1851
1556388748,1917,1917
1556390661,1903,1903
1556392609,1934,1934
1556394535,1922,1922
1556396427,1927,1927
1556398339,1951,1951
1556400273,1963,1963
1556402192,1952,1952
1556404119,1937,1937
1556406126,1927,1927
1556407967,1902,1902
1556409877,1890,1890
1556411791,1875,1875
1556413709,1864,1864
1556415641,1838,1838
1556417553,1820,1820
1556419465,1834,1834
1556421384,1868,1868
1556423309,1871,1871
1556425244,1863,1863
1556427159,1864,1864
1556429068,1876,1876
1556431024,1891,1891
1556432939,1896,1896
1556434974,1924,1924
1556436997,1952,1952
1556438897,1984,1984
1556440837,2012,2012
1556442744,2028,2028
1556444676,2045,2045
1556446594,2057,2057
1556448525,2052,2052
1556450440,2073,2073
1556452359,2069,2069
1556454283,2106,2106
1556456208,2181,2181
1556458139,2259,2259
1556460166,2357,2357
1556461972,2400,2400
1556463916,2437,2437
1556465821,2504,2504
1556467729,2556,2556
1556469637,2508,2508
1556471543,2441,2441
1556473497,2370,2370
1556475418,2300,2300
1556477301,2273,2273
1556479250,2237,2237
1556481180,2193,2193
1556483062,2180,2180
1556485404,2213,2213
1556487384,2221,2221
1556489314,2230,2230
1556491221,2250,2250
1556493145,2276,2276
1556495083,2265,2265
1556496999,2263,2263
1556498910,2259,2259
1556500844,2275,2275
1556502759,2280,2280
1556504676,2277,2277
1556506575,2268,2268
1556508523,2239,2239
1556510483,2241,2241
1556512367,2265,2265
1556514281,2277,2277
1556516193,2297,2297
1556518111,2300,2300
1556520047,2299,2299
1556521941,2288,2288
1556523884,2333,2333
1556525812,2408,2408
1556527703,2498,2498
1556529632,2577,2577
1556531568,2645,2645
1556533459,2688,2688
1556535389,2762,2762
1556537301,2780,2780
1556539374,2872,2872
1556541635,3108,3108
1556543563,3322,3322
1556545462,3492,3492
1556547410,3733,3733
1556549306,3971,3971
1556551229,3962,3962
1556553162,3895,3895
1556555078,3877,3877
1556556991,3864,3864
1556558921,3851,3851
1556560967,3851,3851
1556562786,3856,3856
1556564704,3886,3886
1556566580,3914,3914
1556568510,3901,3901
1556570448,3929,3929
1556572595,3979,3979
1556574494,4003,4003
1556576440,4016,4016
1556578712,4033,4033
1556580513,4032,4032
1556582582,4096,4096
1556584605,4322,4322
1556586548,4443,4443
1556588472,4523,4523
1556590350,4615,4615
1556592299,4638,4638
1556594221,4689,4689
1556596110,4728,4728
1556598025,4728,4728
1556599958,4721,4721
1556601928,4723,4723
1556603785,4781,4781
1556605754,4963,4963
1556607749,5150,5150
1556609558,5233,5233
1556611564,5142,5142
1556613434,5057,5057
1556615629,5090,5090
1556617641,5080,5080
1556619670,5132,5132
1556621573,5136,5136
1556623470,5214,5214
1556625385,5186,5186
1556627307,4966,4966
1556629300,4763,4763
1556631176,4518,4518
1556633376,4266,4266
1556635260,4101,4101
1556637165,4069,4069
1556639085,4063,4063
1556641008,4069,4069
1556642900,4074,4074
1556644870,4052,4052
1556646766,4060,4060
1556648676,4052,4052
1556650597,4015,4015
1556652570,3988,3988
1556654502,4001,4001
1556656353,3996,3996
1556658290,3911,3911
1556660218,3865,3865
1556662158,3850,3850
1556664057,3817,3817
1556665940,3794,3794
1556668080,3760,3760
1556670021,3627,3627
1556671971,3464,3464
1556673871,3392,3392
1556675810,3450,3450
1556677734,3456,3456
1556679800,3456,3456
1556681821,3459,3459
1556683721,3474,3474
1556685651,3485,3485
1556687556,3511,3511
1556689492,3512,3512
1556691402,3541,3541
1556693321,3524,3524
1556695238,3497,3497
1556697141,3452,3452
1556699070,3441,3441
1556700998,3344,3344
1556702902,3253,3253
1556704962,3182,3182
1556706783,3114,3114
1556708703,3032,3032
1556710599,2901,2901
1556712521,2758,2758
1556714440,2578,2578
1556716356,2362,2362
1556718269,2194,2194
1556720200,2082,2082
1556722112,2016,2016
1556724056,2023,2023
1556725962,2022,2022
1556727879,2024,2024
1556729805,2012,2012
1556731703,2000,2000
1556733753,1970,1970
1556735564,1975,1975
1556737493,1972,1972
1556739393,1954,1954
1556741328,1923,1923
1556743192,1909,1909
1556745159,1906,1906
1556747078,1893,1893
1556750454,1897,1897
1556752352,1883,1883
1556754307,1875,1875
1556756194,1860,1860
1556758382,1818,1818
1556760270,1758,1758
1556762218,1606,1606
1556764111,1512,1512
1556766158,1450,1450
1556767973,1346,1346
1556769931,1281,1281
1556771805,1312,1312
1556773734,1355,1355
1556775625,1438,1438
1556777819,1462,1462
1556779712,1550,1550
1556781694,1713,1713
1556783590,1896,1896
1556785502,2100,2100
1556787428,2320,2320
1556789377,2523,2523
1556791386,2599,2599
1556793413,2639,2639
1556795301,2651,2651
1556797246,2668,2668
1556799161,2677,2677
1556801075,2683,2683
1556802987,2696,2696
1556806339,2716,2716
1556808272,2704,2704
1556810201,2681,2681
1556812106,2677,2677
1556814016,2674,2674
1556815953,2678,2678
1556817878,2681,2681
1556819781,2683,2683
1556821702,2690,2690
1556823735,2697,2697
1556825569,2708,2708
1556827516,2710,2710
1556829382,2726,2726
1556831323,2731,2731
1556833233,2744,2744
1556835682,2742,2742
1556837540,2763,2763
1556839467,2788,2788
1556841398,2792,2792
1556843309,2807,2807
1556845368,2815,2815
1556847384,2840,2840
1556849318,2831,2831
1556851236,2844,2844
1556853185,2844,2844
1556855064,2844,2844
1556856980,2817,2817
1556858919,2724,2724
1556860835,2597,2597
1556862756,2500,2500
1556864690,2564,2564
1556866577,2631,2631
1556868510,2657,2657
1556870518,2701,2701
1556872360,2730,2730
1556874174,2733,2733
1556876190,2724,2724
1556878108,2815,2815
1556880026,2923,2923
1556881938,3067,3067
1556883861,3210,3210
1556885809,3360,3360
1556887702,3486,3486
1556889658,3562,3562
1556891853,3564,3564
1556893733,3574,3574
1556895707,3585,3585
1556897538,3592,3592
1556899486,3601,3601
1556901374,3608,3608
1556903305,3629,3629
1556905246,3628,3628
1556907152,3630,3630
1556909054,3611,3611
1556910987,3602,3602
1556912896,3596,3596
1556914841,3582,3582
1556916752,3579,3579
1556918672,3573,3573
1556920582,3572,3572
1556923174,3575,3575
1556925140,3557,3557
1556927085,3543,3543
1556929001,3526,3526
1556930902,3525,3525
1556932849,3497,3497
1556934773,3496,3496
1556936663,3503,3503
1556938593,3497,3497
1556940495,3495,3495
1556942557,3490,3490
1556944367,3488,3488
1556946304,3485,3485
1556948432,3488,3488
1556950351,3405,3405
1556952291,3269,3269
1556954194,3091,3091
1556956137,2844,2844
1556958051,2614,2614
1556959968,2356,2356
1556961875,2158,2158
1556963789,1970,1970
1556965990,1797,1797
1556967929,1711,1711
1556969789,1630,1630
1556971657,1570,1570
1556973622,1536,1536
1556975566,1502,1502
1556977472,1548,1548
1556979401,1580,1580
1556981310,1610,1610
1556983245,1673,1673
1556985177,1694,1694
1556987063,1708,1708
1556988993,1705,1705
1556990921,1704,1704
1556992936,1711,1711
1556994771,1712,1712
1556996687,1722,1722
1556998603,1727,1727
1557000528,1743,1743
1557002440,1748,1748
1557004362,1754,1754
1557006261,1768,1768
1557008221,1781,1781
1557010128,1774,1774
1557012020,1773,1773
1557013964,1785,1785
1557015861,1790,1790
1557017791,1802,1802
1557019745,1808,1808
1557021756,1810,1810
1557023568,1830,1830
1557025495,1823,1823
1557027391,1830,1830
1557029320,1834,1834
1557031237,1846,1846
1557033152,1852,1852
1557035061,1846,1846
1557037001,1843,1843
1557038909,1846,1846
1557040820,1840,1840
1557042759,1835,1835
1557044666,1840,1840
1557046575,1838,1838
1557048505,1853,1853
1557050542,1868,1868
1557052368,1848,1848
1557054272,1794,1794
1557056200,1714,1714
1557058135,1636,1636
1557060056,1535,1535
1557061951,1460,1460
1557063861,1375,1375
1557065802,1345,1345
1557067711,1340,1340
1557069656,1273,1273
1557071539,1293,1293
1557073468,1315,1315
1557075398,1324,1324
1557077303,1323,1323
1557079346,1339,1339
1557081175,1350,1350
1557083153,1370,1370
1557085021,1379,1379
1557086933,1394,1394
1557088857,1397,1397
1557090774,1411,1411
