DateTime,AddedIPs,RemovedIPs
1547827290,0,1
1547831149,0,1
1547839230,0,1
1547841140,0,1
1547843096,0,1
1547847148,0,1
1547849072,0,1
1547850991,0,2
1547853189,0,3
1547884847,0,1
1547892777,0,1
1547898502,0,1
1547901398,1,1
1547958772,1,0
1547964768,1,0
1547983964,1,0
1547987784,0,1
1548003384,1,0
1548025521,1,0
1548044949,0,1
1548046954,1,0
1548050774,0,1
1548070622,0,1
1548090339,0,1
1548098220,1,0
1548111965,0,1
1548125787,1,0
1548133530,0,1
1548141179,1,0
1548151010,1,0
1548154937,1,0
1548183908,0,1
1548195633,1,0
1548211738,0,1
1548217475,1,0
1548227569,0,1
1548237335,0,1
1548239687,0,1
1548281566,0,1
1548301308,1,0
1548307513,0,1
1548334955,1,0
1548337009,1,0
1548355236,1,0
1548386702,1,1
1548390801,1,0
1548421976,0,2
1548439995,0,1
1548451961,1,0
1548453941,1,0
1548467574,1,0
1548473355,0,1
1548477161,0,1
1548516066,1,0
1548537637,0,1
1548541489,0,1
1548553032,0,1
1548601744,0,1
1548623792,1,0
1548647799,1,0
1548649648,2,0
1548655500,1,0
1548665135,1,0
1548669184,1,0
1548671088,1,0
1548679250,1,0
1548710208,0,1
1548714080,1,0
1548716234,1,0
1548726274,1,0
1548735890,0,3
1548741733,1,1
1548751495,0,1
1548755337,0,1
1548757257,0,1
1548764918,0,1
1548800917,0,1
1548802971,0,1
1548809576,1,0
1548811477,0,1
1548821366,1,0
1548829248,0,1
1548845075,1,0
1548877020,78,0
1548897193,0,1
1548909172,0,1
1548930780,0,1
1548936531,1,0
1548967733,1,0
1548985476,1,0
1548987691,1,0
1549024630,0,1
1549028446,0,78
1549055559,0,1
1549071396,0,1
1549073576,0,1
1549196696,1,0
1549202934,1,0
1549244000,1,0
1549284776,0,1
1549288906,0,1
1549328197,0,1
1549352676,1,0
1549437896,0,1
1549500269,1,0
1549546380,1,0
1549552157,1,0
1549587161,0,1
1549604941,1,0
1549616720,1,0
1549639995,0,1
1549649563,0,1
1549661081,1,0
1549691794,0,1
1549703347,0,1
1549705268,1,0
1549747713,0,1
1549756127,1,0
1549771741,1,0
1549775554,1,0
1549783258,1,0
1549790935,0,1
1549829561,1,0
1549843000,0,1
1549856687,1,0
1549858864,0,1
1549860777,1,0
1549862709,0,1
1549870596,0,1
1549915752,0,1
1549942862,0,1
1549946702,0,1
1550022260,1,0
1550040512,1,0
1550056399,1,0
1550081311,1,0
1550110140,0,1
1550125718,1,0
1550127745,0,1
1550143012,0,1
1550152623,1,0
1550166308,0,1
1550189801,1,0
1550214765,1,0
1550226269,0,1
1550239716,0,1
1550272853,395,0
1550274762,1140,0
1550276697,1611,1
1550278585,530,0
1550299715,1,0
1550352281,1,0
1550358357,0,5
1550360465,0,1036
1550362388,0,1371
1550364312,0,1264
1550366218,0,1
1550416138,0,1
1550437489,0,1
1550447567,1,0
1550466522,2,0
1550533985,0,1
1550551477,0,2
1550623971,1,0
1550628086,1,0
1550641480,1,0
1550651056,1,0
1550670262,1,0
1550689957,1,0
1550711587,0,1
1550715392,0,1
1550727158,0,1
1550738681,0,1
1550756669,0,1
1550774186,0,1
1550785937,1,0
1550794380,2,0
1550798197,110,0
1550800119,928,0
1550802052,1387,0
1550803972,1260,0
1550845050,1,0
1550870415,1,0
1550872375,1,0
1550882179,1,0
1550886259,0,870
1550888197,0,1275
1550890106,0,1543
1550931177,0,1
1550956582,0,1
1550958511,0,1
1550966183,0,1
1550975066,1,0
1550982754,1,0
1551007980,1,0
1551062675,0,1
1551068697,0,1
1551092582,0,1
1551098927,1,0
1551121164,2,0
1551134933,1,0
1551136866,1,0
1551168148,1,0
1551185804,0,1
