DateTime,AddedIPs,RemovedIPs
1546203665,12,2
1546225969,8,14
1546248049,5,3
1546270368,2,12
1546292422,4,13
1546314506,3,6
1546336346,2,5
1546358451,6,8
1546380773,11,3
1546402820,8,6
1546424682,7,2
1546446736,7,10
1546468841,10,4
1546490928,4,6
1546512980,7,13
1546545888,7,22
1546567730,5,9
1546590031,13,4
1546612130,12,4
1546634460,10,9
1546656771,4,17
1546679106,8,11
1546701150,6,11
1546723219,9,6
1546745076,16,9
1546767151,24,7
1546789501,17,10
1546811541,8,11
1546833391,35,12
1546855273,33,5
1546877381,58,2
1546899639,41,3
1546921710,27,7
1546943555,23,1
1546965608,35,9
1546987450,38,9
1547009538,29,8
1547031743,36,9
1547053978,31,5
1547076075,11,7
1547098116,17,6
1547120292,25,6
1547142277,21,6
1547164362,20,8
1547186567,23,8
1547208775,12,11
1547230825,19,10
1547252928,23,6
1547274976,60,6
1547297081,12,5
1547319168,18,5
1547341241,13,12
1547363324,16,19
1547385394,17,13
1547407238,13,10
1547429084,19,20
1547450926,19,33
1547472999,6,44
1547495079,4,39
1547517166,14,34
1547539281,6,21
1547561312,11,33
1547583368,10,32
1547605499,12,24
1547627555,19,26
1547649657,9,30
1547671978,5,30
1547694055,6,13
1547716099,6,21
1547738177,17,26
1547760023,14,30
1547781913,10,22
1547803834,9,20
1547826046,7,21
1547848127,5,31
1547870175,5,9
1547892030,5,25
1547913937,8,19
1547935953,5,19
1547958055,5,20
1547980100,10,19
1548002215,13,20
1548024263,6,15
1548046358,4,23
1548068509,8,12
1548090771,9,10
1548112854,8,9
1548134890,6,11
1548156775,4,9
1548178809,10,7
1548200653,8,16
1548222530,6,8
1548244602,7,16
1548266700,12,6
1548288751,5,4
1548310854,8,11
1548332922,7,60
1548354995,14,12
1548377061,5,10
1548398929,10,7
1548421001,13,9
1548442854,7,7
1548464893,7,7
1548486784,16,2
1548508819,6,5
1548530707,8,4
1548552750,12,2
1548574841,6,11
1548596895,17,10
1548618740,10,11
1548640890,5,4
1548663173,8,6
